Exchange,UniqueNo,SchemeCode,RTASchemeCode,AMCSchemeCode,ISINNO,SchemeType,SchemePlan,MinimumPurchaseAmount,AdditionalPurchaseAmountMultiple,MaximumPurchaseAmount,DividendReinvestmentFlag,SIPFLAG,STPFLAG,SWPFlag,SwitchFLAG,SETTLEMENTTYPE,StartDate,ExitLoadFlag,ExitLoad,LockinPeriodFlag,LockinPeriod,ChannelPartnerCode
B,37533,BS296RZ-DR,296RZ,296RZ,INF209K01WR5,EQUITY,DIRECT,1000,1,0,Y,Y,Y,Y,Y,T3,05-11-2016 00:00:00,N,0,N,0,B296RZ
B,37534,BS296RZ-DR-I,296RZ,296RZ,INF209K01WR5,EQUITY,DIRECT,1000,1,0,Y,Y,N,N,N,T3,11-09-2018 00:00:00,N,0,N,0,B296RZ
B,37535,BS296RZ-DR-L1,296RZ,296RZ,INF209K01WR5,EQUITY,DIRECT,200000,1,0,Y,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B296RZ
B,37536,BS296RZ-DR-L1-I,296RZ,296RZ,INF209K01WR5,EQUITY,DIRECT,200000,1,0,Y,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B296RZ
B,37537,BS297D-DR,297D,B297D,INF209K01512,EQUITY,NORMAL,1000,1,0,Y,Y,Y,Y,Y,T6,22-12-2016 00:00:00,N,0,N,0,B297D
B,37538,BS297D-DR-I,297D,B297D,INF209K01512,EQUITY,NORMAL,1000,1,0,Y,Y,N,N,N,T6,11-09-2018 00:00:00,N,0,N,0,B297D
B,37539,BS297D-DR-L1,297D,B297D,INF209K01512,EQUITY,NORMAL,200000,1,0,Y,Y,N,N,N,L1,22-12-2016 00:00:00,N,0,N,0,B297D
B,37540,BS297D-DR-L1-I,297D,B297D,INF209K01512,EQUITY,NORMAL,200000,1,0,Y,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B297D
B,37541,BS297DZ-DP,297DZ,297DZ,INF209K01Q89,EQUITY,DIRECT,1000,1,0,N,Y,Y,Y,Y,T6,26-11-2018 00:00:00,N,0,N,0,B297DZ
B,37542,BS297DZ-DP-L1,297DZ,297DZ,INF209K01Q89,EQUITY,DIRECT,200000,1,0,N,Y,N,N,N,L1,26-11-2018 00:00:00,N,0,N,0,B297DZ
B,37543,BS297DZ-DR,297DZ,297DZ,INF209K01Q89,EQUITY,DIRECT,1000,1,0,Y,Y,Y,Y,Y,T6,26-11-2018 00:00:00,N,0,N,0,B297DZ
B,37544,BS297DZ-DR-L1,297DZ,297DZ,INF209K01Q89,EQUITY,DIRECT,200000,1,0,Y,Y,N,N,N,L1,26-11-2018 00:00:00,N,0,N,0,B297DZ
B,37545,BS297GZ-GR,297GZ,297GZ,INF209K01WS3,EQUITY,DIRECT,1000,1,0,Z,Y,Y,Y,Y,T6,26-11-2018 00:00:00,N,0,N,0,B297GZ
B,37546,BS297GZ-GR-L1,297GZ,297GZ,INF209K01WS3,EQUITY,DIRECT,200000,1,0,Z,Y,N,N,N,L1,26-11-2018 00:00:00,N,0,N,0,B297GZ
B,37547,BS297RZ-DR,297RZ,297RZ,INF209K01WT1,EQUITY,DIRECT,1000,1,0,Y,Y,Y,Y,Y,T6,26-11-2018 00:00:00,N,0,N,0,B297RZ
B,37548,BS297RZ-DR-L1,297RZ,297RZ,INF209K01WT1,EQUITY,DIRECT,200000,1,0,Y,Y,N,N,N,L1,26-11-2018 00:00:00,N,0,N,0,B297RZ
B,37549,BS298D-DR,298D,B298D,INF209K01538,EQUITY,NORMAL,1000,1,0,Y,Y,Y,Y,Y,T6,22-12-2016 00:00:00,N,0,N,0,B298D
B,37550,BS298D-DR-I,298D,B298D,INF209K01538,EQUITY,NORMAL,1000,1,0,Y,Y,N,N,N,T6,11-09-2018 00:00:00,N,0,N,0,B298D
B,37551,BS298D-DR-L1,298D,B298D,INF209K01538,EQUITY,NORMAL,200000,1,0,Y,Y,N,N,N,L1,22-12-2016 00:00:00,N,0,N,0,B298D
B,37552,BS298D-DR-L1-I,298D,B298D,INF209K01538,EQUITY,NORMAL,200000,1,0,Y,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B298D
B,37553,BS298DZ-DP,298DZ,298DZ,INF209K01Q97,EQUITY,DIRECT,1000,1,0,N,Y,Y,Y,Y,T6,26-11-2018 00:00:00,N,0,N,0,B298DZ
B,37554,BS298DZ-DP-L1,298DZ,298DZ,INF209K01Q97,EQUITY,DIRECT,200000,1,0,N,Y,N,N,N,L1,26-11-2018 00:00:00,N,0,N,0,B298DZ
B,37555,BS298DZ-DR,298DZ,298DZ,INF209K01Q97,EQUITY,DIRECT,1000,1,0,Y,Y,Y,Y,Y,T6,26-11-2018 00:00:00,N,0,N,0,B298DZ
B,37556,BS298DZ-DR-L1,298DZ,298DZ,INF209K01Q97,EQUITY,DIRECT,200000,1,0,Y,Y,N,N,N,L1,26-11-2018 00:00:00,N,0,N,0,B298DZ
B,37557,BS298GZ-GR,298GZ,298GZ,INF209K01WU9,EQUITY,DIRECT,1000,1,0,Z,Y,Y,Y,Y,T6,26-11-2018 00:00:00,N,0,N,0,B298GZ
B,37558,BS298GZ-GR-L1,298GZ,298GZ,INF209K01WU9,EQUITY,DIRECT,200000,1,0,Z,Y,N,N,N,L1,26-11-2018 00:00:00,N,0,N,0,B298GZ
B,37559,BS298RZ-DR,298RZ,298RZ,INF209K01WV7,EQUITY,DIRECT,1000,1,0,Y,Y,Y,Y,Y,T6,26-11-2018 00:00:00,N,0,N,0,B298RZ
B,37560,BS298RZ-DR-L1,298RZ,298RZ,INF209K01WV7,EQUITY,DIRECT,200000,1,0,Y,Y,N,N,N,L1,26-11-2018 00:00:00,N,0,N,0,B298RZ
B,37561,BS299D-DR,299D,B299D,INF209K01553,EQUITY,NORMAL,1000,1,0,Y,Y,N,N,N,T3,22-12-2016 00:00:00,N,0,N,0,B299D
B,37562,BS299D-DR-L1,299D,B299D,INF209K01553,EQUITY,NORMAL,200000,1,0,Y,Y,N,N,N,L1,22-12-2016 00:00:00,N,0,N,0,B299D
B,37563,BS299DZ-DP,299DZ,299DZ,INF209K01R05,EQUITY,DIRECT,1000,1,0,N,Y,N,N,N,T3,05-11-2016 00:00:00,N,0,N,0,299DZ
B,37564,BS299DZ-DP-L1,299DZ,299DZ,INF209K01R05,EQUITY,DIRECT,200000,1,0,N,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,299DZ
B,37565,BS299DZ-DR,299DZ,299DZ,INF209K01R05,EQUITY,DIRECT,1000,1,0,Y,Y,N,N,N,T3,06-01-2017 00:00:00,N,0,N,0,299DZ
B,37566,BS299DZ-DR-L1,299DZ,299DZ,INF209K01R05,EQUITY,DIRECT,200000,1,0,Y,Y,N,N,N,L1,06-01-2017 00:00:00,N,0,N,0,299DZ
B,37567,BS299GZ-GR,299GZ,299GZ,INF209K01WW5,EQUITY,DIRECT,1000,1,0,Z,Y,N,N,N,T3,05-11-2016 00:00:00,N,0,N,0,299GZ
B,37568,BS299GZ-GR-L1,299GZ,299GZ,INF209K01WW5,EQUITY,DIRECT,200000,1,0,Z,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,299GZ
B,37569,BS299RZ-DR,299RZ,299RZ,INF209K01WX3,EQUITY,DIRECT,1000,1,0,Y,Y,N,N,N,T3,05-11-2016 00:00:00,N,0,N,0,299RZ
B,37570,BS299RZ-DR-L1,299RZ,299RZ,INF209K01WX3,EQUITY,DIRECT,200000,1,0,Y,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,299RZ
B,37571,BS301DZ-DP,301DZ,301DZ,INF209K01R13,DEBT,DIRECT,1000,1,0,N,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B301DZ
B,37572,BS301DZ-DP-L1,301DZ,301DZ,INF209K01R13,DEBT,DIRECT,200000,1,0,N,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B301DZ
B,37573,BS301DZ-DR,301DZ,301DZ,INF209K01R13,DEBT,DIRECT,1000,1,0,Y,Y,Y,Y,Y,T1,06-01-2017 00:00:00,N,0,N,0,B301DZ
B,37574,BS301DZ-DR-L1,301DZ,301DZ,INF209K01R13,DEBT,DIRECT,200000,1,0,Y,Y,N,N,N,L1,06-01-2017 00:00:00,N,0,N,0,B301DZ
B,12641,BS301GZ-GR,301GZ,301GZ,INF209K01WY1,DEBT,DIRECT,1000,1,0,Z,Y,Y,Y,Y,T1,31-03-2015 00:00:00,N,0,N,0,B301GZ
B,37575,BS301GZ-GR-L1,301GZ,301GZ,INF209K01WY1,DEBT,DIRECT,200000,1,0,Z,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B301GZ
B,37576,BS301QD-DR,301QD,B301QD,INF209K01587,DEBT,NORMAL,1000,1,0,Y,Y,Y,Y,Y,T1,22-12-2016 00:00:00,N,0,N,0,B301QD
B,37577,BS301QD-DR-L1,301QD,B301QD,INF209K01587,DEBT,NORMAL,200000,1,0,Y,Y,N,N,N,L1,22-12-2016 00:00:00,N,0,N,0,B301QD
B,37578,BS301QZ-DR,301QZ,301QZ,INF209K01WZ8,DEBT,DIRECT,1000,1,0,Y,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B301QZ
B,37579,BS301QZ-DR-L1,301QZ,301QZ,INF209K01WZ8,DEBT,DIRECT,200000,1,0,Y,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B301QZ
B,37580,BS301RZ-DR,301RZ,301RZ,INF209KA1WM0,DEBT,DIRECT,1000,1,0,Y,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B301RZ
B,37581,BS301RZ-DR-L1,301RZ,301RZ,INF209KA1WM0,DEBT,DIRECT,200000,1,0,Y,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B301RZ
B,37582,BS301Z-DP,301Z,301Z,INF209KA1WL2,DEBT,DIRECT,1000,1,0,N,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B301Z
B,37583,BS301Z-DP-L1,301Z,301Z,INF209KA1WL2,DEBT,DIRECT,200000,1,0,N,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B301Z
B,37584,BS301Z-DR,301Z,301Z,INF209KA1WL2,DEBT,DIRECT,1000,1,0,Y,Y,Y,Y,Y,T1,06-01-2017 00:00:00,N,0,N,0,B301Z
B,37585,BS301Z-DR-L1,301Z,301Z,INF209KA1WL2,DEBT,DIRECT,200000,1,0,Y,Y,N,N,N,L1,06-01-2017 00:00:00,N,0,N,0,B301Z
B,37586,BS303FD-DR,303FD,B303FD,INF209K01595,DEBT,NORMAL,1000,1,0,Y,Y,Y,Y,Y,T1,22-12-2016 00:00:00,N,0,N,0,B303FD
B,37587,BS303FD-DR-I,303FD,B303FD,INF209K01595,DEBT,NORMAL,1000,1,0,Y,Y,Y,N,N,T1,02-11-2018 00:00:00,N,0,N,0,B303FD
B,37588,BS303FD-DR-L1,303FD,B303FD,INF209K01595,DEBT,NORMAL,200000,1,0,Y,Y,Y,N,N,L1,22-12-2016 00:00:00,N,0,N,0,B303FD
B,37589,BS303FD-DR-L1-I,303FD,B303FD,INF209K01595,DEBT,NORMAL,200000,1,0,Y,Y,Y,N,N,L1,02-11-2018 00:00:00,N,0,N,0,B303FD
B,37590,BS303FZ-DP,303FZ,303FZ,INF209KA1KN3,DEBT,DIRECT,1000,1,0,N,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B303FZ
B,37591,BS303FZ-DP-I,303FZ,303FZ,INF209KA1KN3,DEBT,DIRECT,1000,1,0,N,Y,Y,N,N,T1,02-11-2018 00:00:00,N,0,N,0,B303FZ
B,37592,BS303FZ-DP-L1,303FZ,303FZ,INF209KA1KN3,DEBT,DIRECT,200000,1,0,N,Y,Y,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B303FZ
B,37593,BS303FZ-DP-L1-I,303FZ,303FZ,INF209KA1KN3,DEBT,DIRECT,200000,1,0,N,Y,Y,N,N,L1,02-11-2018 00:00:00,N,0,N,0,B303FZ
B,12642,BS303GZ-GR,303GZ,303GZ,INF209K01XA9,DEBT,DIRECT,1000,1,0,Z,Y,Y,Y,Y,T1,31-03-2015 00:00:00,N,0,N,0,B303GZ
B,37594,BS303GZ-GR-I,303GZ,303GZ,INF209K01XA9,DEBT,DIRECT,1000,1,0,Z,Y,Y,N,N,T1,02-11-2018 00:00:00,N,0,N,0,B303GZ
B,37595,BS303GZ-GR-L1,303GZ,303GZ,INF209K01XA9,DEBT,DIRECT,200000,1,0,Z,Y,Y,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B303GZ
B,37596,BS303GZ-GR-L1-I,303GZ,303GZ,INF209K01XA9,DEBT,DIRECT,200000,1,0,Z,Y,Y,N,N,L1,02-11-2018 00:00:00,N,0,N,0,B303GZ
B,37597,BS303MD-DR,303MD,B303MD,INF209K01611,DEBT,NORMAL,1000,1,0,Y,Y,Y,Y,Y,T1,22-12-2016 00:00:00,N,0,N,0,B303MD
B,37598,BS303MD-DR-I,303MD,B303MD,INF209K01611,DEBT,NORMAL,1000,1,0,Y,Y,Y,N,N,T1,02-11-2018 00:00:00,N,0,N,0,B303MD
B,37599,BS303MD-DR-L1,303MD,B303MD,INF209K01611,DEBT,NORMAL,200000,1,0,Y,Y,Y,N,N,L1,22-12-2016 00:00:00,N,0,N,0,B303MD
B,37600,BS303MD-DR-L1-I,303MD,B303MD,INF209K01611,DEBT,NORMAL,200000,1,0,Y,Y,Y,N,N,L1,02-11-2018 00:00:00,N,0,N,0,B303MD
B,37601,BS303MZ-DP,303MZ,303MZ,INF209KA1KO1,DEBT,DIRECT,1000,1,0,N,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B303MZ
B,37602,BS303MZ-DP-I,303MZ,303MZ,INF209KA1KO1,DEBT,DIRECT,1000,1,0,N,Y,Y,N,N,T1,02-11-2018 00:00:00,N,0,N,0,B303MZ
B,37603,BS303MZ-DP-L1,303MZ,303MZ,INF209KA1KO1,DEBT,DIRECT,200000,1,0,N,Y,Y,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B303MZ
B,37604,BS303MZ-DP-L1-I,303MZ,303MZ,INF209KA1KO1,DEBT,DIRECT,200000,1,0,N,Y,Y,N,N,L1,02-11-2018 00:00:00,N,0,N,0,B303MZ
B,37605,BS303WZ-DP,303WZ,303WZ,INF209KA1KP8,DEBT,DIRECT,1000,1,0,N,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B303WZ
B,37606,BS303WZ-DP-I,303WZ,303WZ,INF209KA1KP8,DEBT,DIRECT,1000,1,0,N,Y,Y,N,N,T1,02-11-2018 00:00:00,N,0,N,0,B303WZ
B,37607,BS303WZ-DP-L1,303WZ,303WZ,INF209KA1KP8,DEBT,DIRECT,200000,1,0,N,Y,Y,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B303WZ
B,37608,BS303WZ-DP-L1-I,303WZ,303WZ,INF209KA1KP8,DEBT,DIRECT,200000,1,0,N,Y,Y,N,N,L1,02-11-2018 00:00:00,N,0,N,0,B303WZ
B,37609,BS311GZ-GR,311GZ,311GZ,INF209K01XB7,DEBT,DIRECT,1000,1,0,Z,Y,N,N,N,T1,05-11-2016 00:00:00,N,0,N,0,311GZ
B,37610,BS311GZ-GR-L1,311GZ,311GZ,INF209K01XB7,DEBT,DIRECT,200000,1,0,Z,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,311GZ
B,37611,BS311MD-DR,311MD,B311MD,INF209K01702,DEBT,NORMAL,1000,1,0,Y,Y,N,N,N,T1,22-12-2016 00:00:00,N,0,N,0,B311MD
B,37612,BS311MD-DR-L1,311MD,B311MD,INF209K01702,DEBT,NORMAL,200000,1,0,Y,Y,N,N,N,L1,22-12-2016 00:00:00,N,0,N,0,B311MD
B,37613,BS311MZ-DP,311MZ,311MZ,INF209K01R21,DEBT,DIRECT,1000,1,0,N,Y,N,N,N,T1,05-11-2016 00:00:00,N,0,N,0,311MZ
B,37614,BS311MZ-DP-L1,311MZ,311MZ,INF209K01R21,DEBT,DIRECT,200000,1,0,N,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,311MZ
B,37615,BS311PZ-GR,311PZ,311PZ,INF209K01XC5,DEBT,DIRECT,1000,1,0,Z,Y,N,N,N,T1,05-11-2016 00:00:00,N,0,N,0,311PZ
B,37616,BS311PZ-GR-L1,311PZ,311PZ,INF209K01XC5,DEBT,DIRECT,200000,1,0,Z,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,311PZ
B,37617,BS312GZ-GR,312GZ,312GZ,INF209K01XE1,DEBT,DIRECT,1000,1,0,Z,Y,N,N,N,T1,05-11-2016 00:00:00,N,0,N,0,312GZ
B,37618,BS312GZ-GR-L1,312GZ,312GZ,INF209K01XE1,DEBT,DIRECT,200000,1,0,Z,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,312GZ
B,37619,BS312MD-DR,312MD,B312MD,INF209K01736,DEBT,NORMAL,1000,1,0,Y,Y,N,N,N,T1,22-12-2016 00:00:00,N,0,N,0,B312MD
B,37620,BS312MD-DR-L1,312MD,B312MD,INF209K01736,DEBT,NORMAL,200000,1,0,Y,Y,N,N,N,L1,22-12-2016 00:00:00,N,0,N,0,B312MD
B,37621,BS312MZ-DP,312MZ,312MZ,INF209K01R39,DEBT,DIRECT,1000,1,0,N,Y,N,N,N,T1,05-11-2016 00:00:00,N,0,N,0,312MZ
B,37622,BS312MZ-DP-L1,312MZ,312MZ,INF209K01R39,DEBT,DIRECT,200000,1,0,N,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,312MZ
B,37623,BS312PZ-GR,312PZ,312PZ,INF209K01XF8,DEBT,DIRECT,1000,1,0,Z,Y,N,N,N,T1,05-11-2016 00:00:00,N,0,N,0,312PZ
B,37624,BS312PZ-GR-L1,312PZ,312PZ,INF209K01XF8,DEBT,DIRECT,200000,1,0,Z,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,312PZ
B,37625,BS312RZ-DR,312RZ,312RZ,INF209K01XG6,DEBT,DIRECT,1000,1,0,Y,Y,N,N,N,T1,05-11-2016 00:00:00,N,0,N,0,312RZ
B,37626,BS312RZ-DR-L1,312RZ,312RZ,INF209K01XG6,DEBT,DIRECT,200000,1,0,Y,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,312RZ
B,37627,BS313DZ-DP,313DZ,313DZ,INF209K01R47,DEBT,DIRECT,500,1,0,N,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B313DZ
B,37628,BS313DZ-DP-I,313DZ,313DZ,INF209K01R47,DEBT,DIRECT,500,1,0,N,Y,N,N,N,T1,11-09-2018 00:00:00,N,0,N,0,B313DZ
B,37629,BS313DZ-DP-L1,313DZ,313DZ,INF209K01R47,DEBT,DIRECT,200000,1,0,N,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B313DZ
B,37630,BS313DZ-DP-L1-I,313DZ,313DZ,INF209K01R47,DEBT,DIRECT,200000,1,0,N,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B313DZ
B,37631,BS313DZ-DR,313DZ,313DZ,INF209K01R47,DEBT,DIRECT,500,1,0,Y,N,Y,Y,Y,T1,27-10-2017 00:00:00,N,0,N,0,B313DZ
B,37632,BS313DZ-DR-L1,313DZ,313DZ,INF209K01R47,DEBT,DIRECT,200000,1,0,Y,N,N,N,N,L1,27-10-2017 00:00:00,N,0,N,0,B313DZ
B,37633,BS313GZ-GR,313GZ,313GZ,INF209K01XH4,DEBT,DIRECT,500,1,0,Z,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B313GZ
B,37634,BS313GZ-GR-I,313GZ,313GZ,INF209K01XH4,DEBT,DIRECT,500,1,0,Z,Y,N,N,N,T1,11-09-2018 00:00:00,N,0,N,0,B313GZ
B,37635,BS313GZ-GR-L1,313GZ,313GZ,INF209K01XH4,DEBT,DIRECT,200000,1,0,Z,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B313GZ
B,37636,BS313GZ-GR-L1-I,313GZ,313GZ,INF209K01XH4,DEBT,DIRECT,200000,1,0,Z,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B313GZ
B,37637,BS313MD-DR,313MD,B313MD,INF209K01769,DEBT,NORMAL,500,1,0,Y,Y,Y,Y,Y,T1,22-12-2016 00:00:00,N,0,N,0,B313MD
B,37638,BS313MD-DR-I,313MD,B313MD,INF209K01769,DEBT,NORMAL,500,1,0,Y,Y,N,N,N,T1,11-09-2018 00:00:00,N,0,N,0,B313MD
B,37639,BS313MD-DR-L1,313MD,B313MD,INF209K01769,DEBT,NORMAL,200000,1,0,Y,Y,N,N,N,L1,22-12-2016 00:00:00,N,0,N,0,B313MD
B,37640,BS313MD-DR-L1-I,313MD,B313MD,INF209K01769,DEBT,NORMAL,200000,1,0,Y,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B313MD
B,37641,BS313MZ-DR,313MZ,313MZ,INF209K01XI2,DEBT,DIRECT,500,1,0,Y,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B313MZ
B,37642,BS313MZ-DR-I,313MZ,313MZ,INF209K01XI2,DEBT,DIRECT,500,1,0,Y,Y,N,N,N,T1,11-09-2018 00:00:00,N,0,N,0,B313MZ
B,37643,BS313MZ-DR-L1,313MZ,313MZ,INF209K01XI2,DEBT,DIRECT,200000,1,0,Y,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B313MZ
B,37644,BS313MZ-DR-L1-I,313MZ,313MZ,INF209K01XI2,DEBT,DIRECT,200000,1,0,Y,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B313MZ
B,37645,BS313PZ-GR,313PZ,313PZ,INF209K01XJ0,DEBT,DIRECT,500,1,0,Z,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B313PZ
B,37646,BS313PZ-GR-I,313PZ,313PZ,INF209K01XJ0,DEBT,DIRECT,500,1,0,Z,Y,N,N,N,T1,11-09-2018 00:00:00,N,0,N,0,B313PZ
B,37647,BS313PZ-GR-L1,313PZ,313PZ,INF209K01XJ0,DEBT,DIRECT,200000,1,0,Z,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B313PZ
B,37648,BS313PZ-GR-L1-I,313PZ,313PZ,INF209K01XJ0,DEBT,DIRECT,200000,1,0,Z,Y,N,N,N,L1,11-09-2018 00:00:00,N,0,N,0,B313PZ
B,37649,BS321A-DP,321A,321A,INF209KA1TV7,EQUITY,NORMAL,1000,1,0,N,N,Y,Y,Y,T1,03-04-2017 00:00:00,N,0,N,0,B321A
B,37650,BS321A-DP-L1,321A,321A,INF209KA1TV7,EQUITY,NORMAL,200000,1,0,N,N,N,N,N,L1,03-04-2017 00:00:00,N,0,N,0,B321A
B,14166,BS321GZ-GR,321GZ,321GZ,INF209K01N82,DEBT,DIRECT,1000,1,0,Z,Y,Y,Y,Y,T1,08-10-2015 00:00:00,N,0,N,0,B321GZ
B,37651,BS321GZ-GR-L1,321GZ,321GZ,INF209K01N82,DEBT,DIRECT,200000,1,0,Z,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B321GZ
B,37652,BS321MD-DR,321MD,B321MD,INF209K01801,DEBT,NORMAL,1000,1,0,Y,Y,Y,Y,Y,T1,22-12-2016 00:00:00,N,0,N,0,B321MD
B,37653,BS321MD-DR-L1,321MD,B321MD,INF209K01801,DEBT,NORMAL,200000,1,0,Y,Y,N,N,N,L1,22-12-2016 00:00:00,N,0,N,0,B321MD
B,37654,BS321MZ-DP,321MZ,321MZ,INF209K01R62,DEBT,DIRECT,1000,1,0,N,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B321MZ
B,37655,BS321MZ-DP-L1,321MZ,321MZ,INF209K01R62,DEBT,DIRECT,200000,1,0,N,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B321MZ
B,37656,BS321QD-DR,321QD,B321QD,INF209K01819,DEBT,NORMAL,1000,1,0,Y,Y,Y,Y,Y,T1,22-12-2016 00:00:00,N,0,N,0,B321QD
B,37657,BS321QD-DR-L1,321QD,B321QD,INF209K01819,DEBT,NORMAL,200000,1,0,Y,Y,N,N,N,L1,22-12-2016 00:00:00,N,0,N,0,B321QD
B,37658,BS321QZ-DP,321QZ,321QZ,INF209K01R88,DEBT,DIRECT,1000,1,0,N,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B321QZ
B,37659,BS321QZ-DP-L1,321QZ,321QZ,INF209K01R88,DEBT,DIRECT,200000,1,0,N,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B321QZ
B,37660,BS321X-DP,321X,321X,INF209KA1TX3,DEBT,DIRECT,1000,1,0,N,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B321X
B,37661,BS321X-DP-L1,321X,321X,INF209KA1TX3,DEBT,DIRECT,200000,1,0,N,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B321X
B,37662,BS32Z-GR,32Z,32Z,INF209K01S38,DEBT,DIRECT,100,1,0,Z,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B32Z
B,37663,BS32Z-GR-L1,32Z,32Z,INF209K01S38,DEBT,DIRECT,200000,1,0,Z,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B32Z
B,14165,BS341GZ-GR,341GZ,341GZ,INF209K01XK8,DEBT,DIRECT,1000,1,0,Z,Y,Y,Y,Y,T1,08-10-2015 00:00:00,N,0,N,0,B341GZ
B,37664,BS341GZ-GR-L1,341GZ,341GZ,INF209K01XK8,DEBT,DIRECT,200000,1,0,Z,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B341GZ
B,37665,BS341QD-DR,341QD,B341QD,INF209K01975,DEBT,NORMAL,1000,1,0,Y,Y,Y,Y,Y,T1,22-12-2016 00:00:00,N,0,N,0,B341QD
B,37666,BS341QD-DR-L1,341QD,B341QD,INF209K01975,DEBT,NORMAL,200000,1,0,Y,Y,N,N,N,L1,22-12-2016 00:00:00,N,0,N,0,B341QD
B,37667,BS341QZ-DR,341QZ,341QZ,INF209K01XL6,DEBT,DIRECT,1000,1,0,Y,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B341QZ
B,37668,BS341QZ-DR-L1,341QZ,341QZ,INF209K01XL6,DEBT,DIRECT,200000,1,0,Y,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B341QZ
B,37669,BS341WD-DP,341WD,341WD,INF209K01BU3,EQUITY,NORMAL,1000,1,0,N,Y,Y,Y,Y,T1,03-04-2017 00:00:00,N,0,N,0,B341WD
B,37670,BS341WD-DP-L1,341WD,341WD,INF209K01BU3,EQUITY,NORMAL,200000,1,0,N,Y,N,N,N,L1,03-04-2017 00:00:00,N,0,N,0,B341WD
B,37671,BS341WZ-DP,341WZ,341WZ,INF209K01R96,DEBT,DIRECT,1000,1,0,N,Y,Y,Y,Y,T1,05-11-2016 00:00:00,N,0,N,0,B341WZ
B,37672,BS341WZ-DP-L1,341WZ,341WZ,INF209K01R96,DEBT,DIRECT,200000,1,0,N,Y,N,N,N,L1,05-11-2016 00:00:00,N,0,N,0,B341WZ
B,37673,BS37-DR,37,B37,INF209K01983,DEBT,NORMAL,100,1,0,Y,Y,Y,Y,Y,T1,22-12-2016 00:00:00,N,0,N,0,B37
